"trial","log10n","n","snr","variant","p_selected","truth_in_selected","n_spurious_selected","p_final","success","truth_in_final","n_spurious_final","selected"
4,4.8,63096,49,"min/1se",14,FALSE,8,13,FALSE,FALSE,6,"x3;x1^2;x2^2;x1 x3;x1^2 x2;x2^3;x1^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x2^2 x3^2;x2 x3^3;x3^4"
4,4.8,63096,49,"1se/1se",17,FALSE,11,17,FALSE,FALSE,10,"x3;x1^2;x2^2;x1 x3;x3^2;x1^2 x2;x2^3;x1^2 x3;x2 x3^2;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x2^3 x3;x2^2 x3^2;x2 x3^3;x3^4"
5,4.8,63096,49,"min/min",24,FALSE,18,21,FALSE,FALSE,14,"x2;x3;x1^2;x2^2;x3^2;x1^3;x1^2 x2;x1 x2^2;x2^2 x3;x1 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^4 x3;x1^2 x2^2 x3;x2^4 x3;x1^2 x2 x3^2;x1 x2^2 x3^2"
5,4.8,63096,49,"min/1se",15,FALSE,10,15,FALSE,FALSE,9,"x3;x1^2;x2^2;x1^3;x1 x2^2;x1 x3^2;x3^3;x1^4;x1^2 x2^2;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x3^4"
5,4.8,63096,49,"1se/1se",15,FALSE,10,15,FALSE,FALSE,9,"x3;x1^2;x2^2;x1^3;x1 x2^2;x1 x3^2;x3^3;x1^4;x1^2 x2^2;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x3^4"
6,4.8,63096,49,"min/min",13,TRUE,6,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x3^2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x3^4"
6,4.8,63096,49,"min/1se",12,TRUE,5,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2^2 x3"
6,4.8,63096,49,"1se/1se",12,TRUE,5,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2^2 x3"
7,4.8,63096,49,"min/min",27,FALSE,21,22,FALSE,FALSE,15,"x1;x3;x1^2;x2^2;x1 x3;x3^2;x1^3;x1^2 x2;x1^2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x2^2 x3^3"
7,4.8,63096,49,"min/1se",18,FALSE,14,18,FALSE,FALSE,13,"x1;x3;x1^2;x2^2;x1 x3;x3^2;x1^3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^2 x3^2;x2^2 x3^2;x2 x3^3;x3^4;x1^4 x3;x1^2 x2^2 x3;x1 x2^3 x3"
7,4.8,63096,49,"1se/1se",18,FALSE,14,18,FALSE,FALSE,13,"x1;x3;x1^2;x2^2;x1 x3;x3^2;x1^3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^2 x3^2;x2^2 x3^2;x2 x3^3;x3^4;x1^4 x3;x1^2 x2^2 x3;x1 x2^3 x3"
8,4.8,63096,49,"min/min",21,FALSE,15,17,FALSE,FALSE,10,"x1;x2;x3;x1^2;x1 x2;x2^2;x3^2;x1^2 x3;x1 x3^2;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x1 x2^3;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^2 x2^2 x3;x2^4 x3"
8,4.8,63096,49,"min/1se",16,FALSE,11,14,FALSE,FALSE,8,"x1;x3;x1^2;x1 x2;x2^2;x1^3;x1 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^2 x2^2 x3"
8,4.8,63096,49,"1se/1se",16,FALSE,11,14,FALSE,FALSE,8,"x1;x3;x1^2;x1 x2;x2^2;x1^3;x1 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^2 x2^2 x3"
9,4.8,63096,49,"min/min",32,FALSE,26,23,FALSE,FALSE,16,"x1;x3;x1^2;x1 x2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x2^2 x3;x2 x3^2;x3^3;x1^2 x2^2;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^4 x2;x1^2 x2^3;x1^4 x3;x1^2 x2^2 x3;x2^4 x3;x1 x2^2 x3^2;x1^2 x3^3;x1 x3^4;x3^5"
9,4.8,63096,49,"min/1se",13,FALSE,9,13,FALSE,FALSE,9,"x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x1^3 x3;x1 x2^2 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x3^4"
9,4.8,63096,49,"1se/1se",14,FALSE,10,14,FALSE,FALSE,10,"x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x2^4;x1^3 x3;x1 x2^2 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x3^4"
10,4.8,63096,49,"min/min",8,TRUE,1,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x2^2 x3^2"
10,4.8,63096,49,"min/1se",11,TRUE,4,11,FALSE,TRUE,3,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2"
10,4.8,63096,49,"1se/1se",11,TRUE,4,11,FALSE,TRUE,3,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2"
11,4.8,63096,49,"min/min",46,FALSE,40,29,FALSE,FALSE,22,"x1;x2;x3;x1^2;x1 x2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x2^3;x1^2 x3;x1 x2 x3;x2^2 x3;x1 x3^2;x3^3;x1^4;x1^3 x2;x1^2 x2^2;x1 x2^3;x2^4;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1 x2^4;x2^5;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^2 x3^3;x1 x3^4;x3^5"
11,4.8,63096,49,"min/1se",26,FALSE,21,27,FALSE,FALSE,21,"x2;x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x1^2 x3;x3^3;x1^4;x1^2 x2^2;x1 x2^3;x2^4;x1^2 x2 x3;x2^2 x3^2;x1 x3^3;x3^4;x1^5;x1^4 x2;x1^2 x2^3;x1^3 x2 x3;x1^2 x2^2 x3;x2^4 x3;x1^2 x2 x3^2;x1 x2^2 x3^2"
11,4.8,63096,49,"1se/1se",26,FALSE,21,27,FALSE,FALSE,21,"x2;x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x1^2 x3;x3^3;x1^4;x1^2 x2^2;x1 x2^3;x2^4;x1^2 x2 x3;x2^2 x3^2;x1 x3^3;x3^4;x1^5;x1^4 x2;x1^2 x2^3;x1^3 x2 x3;x1^2 x2^2 x3;x2^4 x3;x1^2 x2 x3^2;x1 x2^2 x3^2"
12,4.8,63096,49,"min/min",38,FALSE,33,34,FALSE,FALSE,28,"x1;x2;x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x1 x2^2;x2^3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x1 x2^3;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3;x2 x3^4"
12,4.8,63096,49,"min/1se",27,FALSE,22,24,FALSE,FALSE,18,"x1;x2;x3;x1^2;x2^2;x2 x3;x3^2;x1 x2^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^5;x1^3 x2^2;x1 x2^4;x1^4 x3;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1^2 x3^3"
12,4.8,63096,49,"1se/1se",28,FALSE,23,27,FALSE,FALSE,21,"x1;x2;x3;x1^2;x2^2;x2 x3;x3^2;x1^2 x2;x1 x2^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^5;x1^3 x2^2;x1 x2^4;x1^4 x3;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1^2 x3^3"
13,4.8,63096,49,"min/min",43,FALSE,37,32,FALSE,FALSE,25,"x1;x2;x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x1^2 x2;x1 x2^2;x2^3;x1 x2 x3;x2^2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1 x2^4;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x1^2 x3^3;x1 x2 x3^3;x2^2 x3^3;x1 x3^4;x2 x3^4"
13,4.8,63096,49,"min/1se",23,FALSE,18,23,FALSE,FALSE,17,"x1;x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x2^3;x3^3;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^2 x2^2 x3;x2^4 x3;x1^2 x2 x3^2;x1 x2^2 x3^2;x1 x3^4"
13,4.8,63096,49,"1se/1se",23,FALSE,18,23,FALSE,FALSE,17,"x1;x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x2^3;x3^3;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^2 x2^2 x3;x2^4 x3;x1^2 x2 x3^2;x1 x2^2 x3^2;x1 x3^4"
14,4.8,63096,49,"min/min",31,FALSE,26,27,FALSE,FALSE,21,"x1;x2;x3;x1^2;x2^2;x2 x3;x1^3;x1 x2^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x1^5;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1 x2^4;x2^5;x1^4 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x2^3 x3^2;x2^2 x3^3"
14,4.8,63096,49,"min/1se",18,FALSE,13,18,FALSE,FALSE,12,"x2;x3;x1^2;x2^2;x2 x3;x1^3;x1 x2^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x1^2 x2^3;x1^4 x3;x1^2 x2^2 x3;x2^4 x3"
14,4.8,63096,49,"1se/1se",17,FALSE,12,17,FALSE,FALSE,11,"x2;x3;x1^2;x2^2;x2 x3;x1^3;x1 x2^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x1^2 x2^3;x1^4 x3;x1^2 x2^2 x3"
15,4.8,63096,49,"min/min",23,FALSE,18,23,FALSE,FALSE,17,"x1;x3;x1^2;x2^2;x3^2;x1^2 x2;x1 x2 x3;x1 x3^2;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x2 x3^3;x3^4;x1^4 x3;x1^2 x2^2 x3;x2^4 x3;x1^2 x2 x3^2"
15,4.8,63096,49,"min/1se",16,FALSE,11,16,FALSE,FALSE,10,"x3;x1^2;x2^2;x1 x3^2;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^2 x2^3;x1^4 x3;x1^2 x2^2 x3;x2^4 x3"
15,4.8,63096,49,"1se/1se",16,FALSE,11,16,FALSE,FALSE,10,"x3;x1^2;x2^2;x1 x3^2;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^2 x2^3;x1^4 x3;x1^2 x2^2 x3;x2^4 x3"
16,4.8,63096,49,"min/min",17,FALSE,12,17,FALSE,FALSE,11,"x2;x3;x1^2;x2^2;x1^3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1^4 x3;x1^2 x2^2 x3;x2^4 x3"
16,4.8,63096,49,"min/1se",18,FALSE,13,19,FALSE,FALSE,13,"x2;x3;x1^2;x2^2;x1^3;x1 x2^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1^4 x3;x1^2 x2^2 x3;x2^4 x3"
16,4.8,63096,49,"1se/1se",18,FALSE,13,19,FALSE,FALSE,13,"x2;x3;x1^2;x2^2;x1^3;x1 x2^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1^4 x3;x1^2 x2^2 x3;x2^4 x3"
17,4.8,63096,49,"min/min",24,TRUE,17,14,FALSE,TRUE,6,"x1;x2;x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x1^2 x2;x2^3;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2 x3^3;x3^4;x1^3 x3^2"
17,4.8,63096,49,"min/1se",34,TRUE,27,18,FALSE,TRUE,10,"x1;x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x1^2 x2;x2^3;x1^2 x3;x2^2 x3;x3^3;x1^3 x2;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^5;x1^3 x2^2;x1 x2^4;x1^2 x2^2 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1 x3^4"
17,4.8,63096,49,"1se/1se",34,TRUE,27,18,FALSE,TRUE,10,"x1;x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x1^2 x2;x2^3;x1^2 x3;x2^2 x3;x3^3;x1^3 x2;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^5;x1^3 x2^2;x1 x2^4;x1^2 x2^2 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1 x3^4"
18,4.8,63096,49,"min/min",11,TRUE,4,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x3^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x3^4"
18,4.8,63096,49,"min/1se",20,TRUE,13,14,FALSE,TRUE,6,"x1;x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x1^2 x2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^2 x2^2 x3;x1 x2^2 x3^2"
18,4.8,63096,49,"1se/1se",20,TRUE,13,14,FALSE,TRUE,6,"x1;x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x1^2 x2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^2 x2^2 x3;x1 x2^2 x3^2"
19,4.8,63096,49,"min/min",14,TRUE,7,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^3;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x1^4 x3;x1^2 x2^2 x3;x1^2 x3^3"
19,4.8,63096,49,"min/1se",20,FALSE,14,17,FALSE,FALSE,10,"x2;x3;x1^2;x2^2;x2 x3;x1^3;x1 x2^2;x1 x2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1^2 x3^2;x2^2 x3^2;x1^3 x2^2;x1^4 x3;x1^2 x2^2 x3"
19,4.8,63096,49,"1se/1se",20,FALSE,14,17,FALSE,FALSE,10,"x2;x3;x1^2;x2^2;x2 x3;x1^3;x1 x2^2;x1 x2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1^2 x3^2;x2^2 x3^2;x1^3 x2^2;x1^4 x3;x1^2 x2^2 x3"
0,4.6,39811,49,"min/min",12,TRUE,5,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x3^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x1^3 x3;x1 x2^2 x3;x3^4"
0,4.6,39811,49,"min/1se",12,TRUE,5,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x3^4"
0,4.6,39811,49,"1se/1se",12,TRUE,5,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x3^4"
1,4.6,39811,49,"min/min",41,FALSE,36,36,FALSE,FALSE,30,"x1;x2;x3;x1^2;x1 x2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x1 x2^2;x2^3;x1 x2 x3;x2^2 x3;x1 x3^2;x2 x3^2;x3^3;x1^4;x1^3 x2;x1^2 x2^2;x1 x2^3;x2^4;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^3 x2^2;x1^2 x2^3;x2^5;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x1^2 x2 x3^2;x2^3 x3^2;x1 x3^4"
1,4.6,39811,49,"min/1se",19,FALSE,16,20,FALSE,FALSE,16,"x3;x1^2;x2^2;x1 x3;x2 x3;x1^3;x1^2 x2;x1^4;x1^2 x2^2;x1^2 x2 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1 x2^4;x1^4 x3;x1 x2^3 x3;x2^3 x3^2"
1,4.6,39811,49,"1se/1se",19,FALSE,16,20,FALSE,FALSE,16,"x3;x1^2;x2^2;x1 x3;x2 x3;x1^3;x1^2 x2;x1^4;x1^2 x2^2;x1^2 x2 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1 x2^4;x1^4 x3;x1 x2^3 x3;x2^3 x3^2"
2,4.6,39811,49,"min/min",19,TRUE,12,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x3^2;x1 x2^2;x2^3;x1^2 x3;x1 x2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x3^4;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3"
2,4.6,39811,49,"min/1se",16,FALSE,11,17,FALSE,FALSE,11,"x2;x3;x1^2;x2^2;x1 x3;x1^2 x2;x1 x2^2;x2^3;x1^2 x3;x1 x2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x2^2 x3^2;x3^4"
2,4.6,39811,49,"1se/1se",18,FALSE,13,19,FALSE,FALSE,13,"x2;x3;x1^2;x2^2;x1 x3;x1^2 x2;x1 x2^2;x2^3;x1^2 x3;x1 x2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x2^2 x3^2;x3^4;x1^3 x2 x3"
3,4.6,39811,49,"min/min",29,TRUE,22,11,FALSE,TRUE,3,"x1;x2;x3;x1^2;x2^2;x2 x3;x1^2 x2;x2^3;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1^4 x3;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x2^3 x3^2;x1^2 x3^3"
3,4.6,39811,49,"min/1se",19,FALSE,14,19,FALSE,FALSE,13,"x1;x2;x3;x1^2;x2^2;x2 x3;x2^3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x1^3 x2^2;x1^2 x2^2 x3"
3,4.6,39811,49,"1se/1se",19,FALSE,14,19,FALSE,FALSE,13,"x1;x2;x3;x1^2;x2^2;x2 x3;x2^3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x1^3 x2^2;x1^2 x2^2 x3"
4,4.6,39811,49,"min/min",12,TRUE,5,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x2^2 x3^2;x3^4"
4,4.6,39811,49,"min/1se",16,FALSE,10,16,FALSE,FALSE,9,"x3;x1^2;x2^2;x1 x3;x3^2;x1^2 x2;x1^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x2^3 x3;x2^2 x3^2;x2 x3^3;x3^4;x2^4 x3"
4,4.6,39811,49,"1se/1se",16,FALSE,10,16,FALSE,FALSE,9,"x3;x1^2;x2^2;x1 x3;x3^2;x1^2 x2;x1^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x2^3 x3;x2^2 x3^2;x2 x3^3;x3^4;x2^4 x3"
5,4.6,39811,49,"min/min",19,FALSE,13,16,FALSE,FALSE,9,"x2;x3;x1^2;x2^2;x2 x3;x1^3;x1 x2^2;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^4 x3;x1^2 x2^2 x3"
5,4.6,39811,49,"min/1se",15,FALSE,10,15,FALSE,FALSE,9,"x3;x1^2;x2^2;x1^3;x1 x2^2;x1 x3^2;x3^3;x1^4;x1^2 x2^2;x1^3 x3;x1^2 x2 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^2 x2^2 x3"
5,4.6,39811,49,"1se/1se",16,FALSE,11,14,FALSE,FALSE,8,"x3;x1^2;x2^2;x1^3;x1 x2^2;x1 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^2 x2^2 x3"
6,4.6,39811,49,"min/min",12,TRUE,5,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x3^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x3^4"
6,4.6,39811,49,"min/1se",12,TRUE,5,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x3^4"
6,4.6,39811,49,"1se/1se",12,TRUE,5,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x3^4"
7,4.6,39811,49,"min/min",18,FALSE,14,19,FALSE,FALSE,14,"x3;x1^2;x2^2;x1 x3;x3^2;x1^3;x3^3;x1^2 x2^2;x2^4;x1 x2^2 x3;x1^2 x3^2;x2^2 x3^2;x2 x3^3;x3^4;x1^4 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3"
7,4.6,39811,49,"min/1se",16,FALSE,12,17,FALSE,FALSE,12,"x3;x1^2;x2^2;x1 x3;x3^2;x1^3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^2 x3^2;x2^2 x3^2;x3^4;x1^4 x3;x1^2 x2^2 x3;x2^4 x3"
7,4.6,39811,49,"1se/1se",11,FALSE,6,11,FALSE,FALSE,5,"x3;x1^2;x2^2;x1 x3;x2^2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^2 x3^2"
8,4.6,39811,49,"min/min",13,FALSE,7,13,FALSE,FALSE,6,"x3;x1^2;x2^2;x1^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^2 x2^2 x3"
8,4.6,39811,49,"min/1se",17,FALSE,11,17,FALSE,FALSE,10,"x1;x3;x1^2;x1 x2;x2^2;x1^3;x1^2 x3;x1 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^2 x2^2 x3"
8,4.6,39811,49,"1se/1se",15,FALSE,10,14,FALSE,FALSE,8,"x1;x3;x1^2;x2^2;x1^3;x1 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^2 x2^2 x3"
9,4.6,39811,49,"min/min",37,FALSE,31,25,FALSE,FALSE,18,"x1;x2;x3;x1^2;x1 x2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x2^3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^5;x1^4 x2;x1^2 x2^3;x2^5;x1^4 x3;x1^2 x2^2 x3;x1 x2^3 x3;x1^3 x3^2;x1 x2^2 x3^2;x1^2 x3^3;x1 x3^4;x3^5"
