"trial","sweep","log10n","n","snr","design","p","kappa","vif_max","vif_median","n_vif_gt10"
7,"snr",3.69897000433602,5000,10,"full",55,621.211758958845,15580.1464437886,88.1911537068312,55
7,"snr",3.69897000433602,5000,10,"trimmed",9,10.7256627074248,9.38412368374754,2.39249848755005,0
7,"snr",3.69897000433602,5000,10,"truth",7,9.88710124597054,6.98885659687454,3.50150314619892,0
7,"snr",3.69897000433602,5000,10,"selected",4,10.6941216052968,9.34261616032416,5.16619889071662,0
7,"snr",3.69897000433602,5000,15,"full",55,967.689641759012,35754.5849518083,124.448087390879,55
7,"snr",3.69897000433602,5000,15,"trimmed",34,222.683991763464,2738.8628084315,31.124097101394,29
7,"snr",3.69897000433602,5000,15,"truth",7,10.4584088645108,7.80314613906551,3.58153211801538,0
7,"snr",3.69897000433602,5000,15,"selected",9,16.3448414540882,19.0947217231491,4.09406158241488,2
7,"snr",3.69897000433602,5000,20,"full",55,1165.93352466202,51458.3486370958,178.562787094042,55
7,"snr",3.69897000433602,5000,20,"trimmed",34,252.656211725543,3493.58233192823,40.9689777418478,29
7,"snr",3.69897000433602,5000,20,"truth",7,10.6771692816989,8.07504406179432,3.60005171462203,0
7,"snr",3.69897000433602,5000,20,"selected",6,10.6768778961938,8.07503306035967,3.87430167250032,0
7,"snr",3.69897000433602,5000,25,"full",55,1205.37968765625,54919.1661108374,182.845518112886,55
7,"snr",3.69897000433602,5000,25,"trimmed",34,255.375760578293,3578.32765376763,42.5004346765572,29
7,"snr",3.69897000433602,5000,25,"truth",7,10.6809591943703,8.08370110492435,3.62368865730588,0
7,"snr",3.69897000433602,5000,25,"selected",6,10.6807114575079,8.08365402965469,3.90202777053029,0
7,"snr",3.69897000433602,5000,30,"full",55,1262.31304484168,59390.7940718089,195.654683588597,55
7,"snr",3.69897000433602,5000,30,"trimmed",34,262.88549042458,3778.7598648431,44.4142345820866,29
7,"snr",3.69897000433602,5000,30,"truth",7,10.7187501184556,8.15152003279875,3.63937171585067,0
7,"snr",3.69897000433602,5000,30,"selected",12,231.966590974447,3259.6331302117,40.1488762691638,8
7,"snr",3.69897000433602,5000,35,"full",55,1261.26745595744,59401.6653322738,196.73182840002,55
7,"snr",3.69897000433602,5000,35,"trimmed",34,262.07695297513,3753.88787236106,44.6791834281328,29
7,"snr",3.69897000433602,5000,35,"truth",7,10.7217709033842,8.15029058290543,3.6349747940089,0
7,"snr",3.69897000433602,5000,35,"selected",11,41.8728481641867,101.94640911315,14.3107634174856,8
7,"snr",3.69897000433602,5000,40,"full",55,1262.48161998467,59485.3748543354,197.966646836411,55
7,"snr",3.69897000433602,5000,40,"trimmed",34,262.443902823384,3764.59580807694,44.8628434349134,29
7,"snr",3.69897000433602,5000,40,"truth",7,10.7284321380363,8.16398012616592,3.63172921835511,0
7,"snr",3.69897000433602,5000,40,"selected",10,209.479641638861,3025.79283815796,4.27042954177624,4
7,"snr",3.69897000433602,5000,45,"full",55,1261.48718089365,59378.2301145847,199.062549883286,55
7,"snr",3.69897000433602,5000,45,"trimmed",34,262.164713968834,3756.94200509938,44.81496537318,30
7,"snr",3.69897000433602,5000,45,"truth",7,10.7291825716052,8.16271939705956,3.63155464335845,0
7,"snr",3.69897000433602,5000,45,"selected",9,203.683548775271,2995.65126874739,4.41129890738585,4
7,"snr",3.69897000433602,5000,50,"full",55,1264.39017677951,59655.5584924577,199.258254908794,55
7,"snr",3.69897000433602,5000,50,"trimmed",34,262.681141455886,3770.92348864359,44.9915656442459,30
7,"snr",3.69897000433602,5000,50,"truth",7,10.7347381668249,8.17036219718175,3.63381223469616,0
7,"snr",3.69897000433602,5000,50,"selected",9,204.136739500939,3007.85394756556,4.41156673095184,4
7,"snr",3.69897000433602,5000,55,"full",55,1263.47262595214,59569.8519632333,198.569857171311,55
7,"snr",3.69897000433602,5000,55,"trimmed",34,262.447486403541,3764.15605926303,44.8807372739701,30
7,"snr",3.69897000433602,5000,55,"truth",7,10.7323655662124,8.1672430570387,3.6337732680665,0
7,"snr",3.69897000433602,5000,55,"selected",9,21.1974913819048,33.1227588978456,4.93187462203061,3
7,"snr",3.69897000433602,5000,60,"full",55,1262.71225298285,59504.7293073702,199.277689827716,55
7,"snr",3.69897000433602,5000,60,"trimmed",34,262.395205659695,3762.82212352117,44.9107643692211,30
7,"snr",3.69897000433602,5000,60,"truth",7,10.731831853943,8.16644400037561,3.63299471420991,0
7,"snr",3.69897000433602,5000,60,"selected",11,41.8932951133518,101.950237962221,14.3704918658193,8
7,"snr",3.69897000433602,5000,Inf,"full",55,1263.64201566619,59584.2104100801,199.17652205577,55
7,"snr",3.69897000433602,5000,Inf,"trimmed",55,1263.64201566619,59584.2104100801,199.17652205577,55
7,"snr",3.69897000433602,5000,Inf,"truth",7,10.7319865624642,8.16672210408342,3.63307013866108,0
7,"snr",3.69897000433602,5000,Inf,"selected",21,276.226513903614,3614.51841112122,69.3618255735101,18
8,"snr",3.69897000433602,5000,1,"full",55,206.64958782378,1966.22087201037,29.6453290218631,51
8,"snr",3.69897000433602,5000,1,"trimmed",19,20.9979091667914,33.4881141561399,3.83735565899454,3
8,"snr",3.69897000433602,5000,1,"truth",7,7.34025889803576,4.73132241714066,2.53606827953863,0
8,"snr",3.69897000433602,5000,5,"full",55,290.536837905336,3414.9180528247,46.4298143050165,53
8,"snr",3.69897000433602,5000,5,"trimmed",55,290.536837905336,3414.9180528247,46.4298143050165,53
8,"snr",3.69897000433602,5000,5,"truth",7,8.38389849299622,5.78246877980603,2.9439955944177,0
8,"snr",3.69897000433602,5000,5,"selected",6,2.46687572966545,1.60546446127905,1.39521109452213,0
8,"snr",3.69897000433602,5000,10,"full",55,738.297728287837,19577.0005066813,101.809357899061,55
8,"snr",3.69897000433602,5000,10,"trimmed",55,738.297728287837,19577.0005066813,101.809357899061,55
8,"snr",3.69897000433602,5000,10,"truth",7,9.54148752098014,7.08255122815354,3.23537959533532,0
8,"snr",3.69897000433602,5000,10,"selected",15,14.6099330013629,17.4700790243148,6.23753677189321,3
8,"snr",3.69897000433602,5000,15,"full",55,1249.50505839587,50670.5092727867,208.56436905132,55
8,"snr",3.69897000433602,5000,15,"trimmed",55,1249.50505839587,50670.5092727867,208.56436905132,55
8,"snr",3.69897000433602,5000,15,"truth",7,10.2456711566948,8.04438949873482,3.22916418090972,0
8,"snr",3.69897000433602,5000,15,"selected",13,18.7480992140248,22.5103070024307,4.60700043912239,2
8,"snr",3.69897000433602,5000,20,"full",55,1619.14779133206,84832.9705850757,398.873399967099,55
8,"snr",3.69897000433602,5000,20,"trimmed",55,1619.14779133206,84832.9705850757,398.873399967099,55
8,"snr",3.69897000433602,5000,20,"truth",7,10.4200961286804,8.26852189423529,3.44340885801217,0
8,"snr",3.69897000433602,5000,20,"selected",8,8.65133210219406,5.2951155251507,2.41921861896052,0
8,"snr",3.69897000433602,5000,25,"full",55,1847.75210298202,108796.842658838,727.419067790586,55
8,"snr",3.69897000433602,5000,25,"trimmed",34,354.297688773514,6233.87572422507,161.683337427693,34
8,"snr",3.69897000433602,5000,25,"truth",7,10.4962660920262,8.38302222419326,3.41712664292046,0
8,"snr",3.69897000433602,5000,25,"selected",6,9.88397014957696,7.55855296191819,3.7170916128233,0
8,"snr",3.69897000433602,5000,30,"full",55,1986.99410137803,122700.102582735,1087.67494814232,55
8,"snr",3.69897000433602,5000,30,"trimmed",34,370.827520814267,6741.32932641545,198.127826789278,34
8,"snr",3.69897000433602,5000,30,"truth",7,10.5553700008143,8.45562217834876,3.42237462923478,0
8,"snr",3.69897000433602,5000,30,"selected",9,11.8018266222189,9.1581685531446,3.26309783849626,0
8,"snr",3.69897000433602,5000,35,"full",55,2023.89259860143,127451.785583446,1447.94225197264,55
8,"snr",3.69897000433602,5000,35,"trimmed",55,2023.89259860143,127451.785583446,1447.94225197264,55
8,"snr",3.69897000433602,5000,35,"truth",7,10.570147333612,8.47462581186723,3.41654786419187,0
8,"snr",3.69897000433602,5000,35,"selected",13,100.379681415517,565.879275244272,29.3722475894286,11
8,"snr",3.69897000433602,5000,40,"full",55,2061.95685754552,132055.452150722,1483.90180221432,55
8,"snr",3.69897000433602,5000,40,"trimmed",34,378.845109227033,7029.7586055352,221.371013665339,34
8,"snr",3.69897000433602,5000,40,"truth",7,10.5644039005794,8.46228976232951,3.43094322470417,0
8,"snr",3.69897000433602,5000,40,"selected",7,10.5644039005794,8.46228976232951,3.43094322470417,0
8,"snr",3.69897000433602,5000,45,"full",55,2071.43566807771,132930.792279485,1613.16095863957,55
8,"snr",3.69897000433602,5000,45,"trimmed",34,379.565057922286,7053.8409353002,227.982175630023,34
8,"snr",3.69897000433602,5000,45,"truth",7,10.5621393701969,8.46095817147055,3.42428923041533,0
8,"snr",3.69897000433602,5000,45,"selected",7,10.5621393701969,8.46095817147055,3.42428923041533,0
8,"snr",3.69897000433602,5000,50,"full",55,2075.90108030978,133558.649733097,1607.53615544797,55
8,"snr",3.69897000433602,5000,50,"trimmed",34,379.852223495273,7066.0298862443,227.843012097374,34
8,"snr",3.69897000433602,5000,50,"truth",7,10.5639969780947,8.46384575240196,3.42390505661359,0
8,"snr",3.69897000433602,5000,50,"selected",7,10.5639969780946,8.46384575240196,3.42390505661359,0
8,"snr",3.69897000433602,5000,55,"full",55,2073.99743749314,133361.163768773,1633.74067279578,55
8,"snr",3.69897000433602,5000,55,"trimmed",34,379.691857294064,7060.71426887803,227.960813686829,34
8,"snr",3.69897000433602,5000,55,"truth",7,10.5651996763096,8.46567458320607,3.42640585254338,0
8,"snr",3.69897000433602,5000,55,"selected",7,10.5651996763096,8.46567458320607,3.42640585254338,0
8,"snr",3.69897000433602,5000,60,"full",55,2074.14784106019,133363.790630718,1624.84258798909,55
8,"snr",3.69897000433602,5000,60,"trimmed",34,379.777749907015,7062.86615409599,228.411729332507,34
8,"snr",3.69897000433602,5000,60,"truth",7,10.5655902520283,8.46604834340209,3.42594677482458,0
8,"snr",3.69897000433602,5000,60,"selected",8,21.1780262036124,38.4725698147047,6.83435448600744,3
8,"snr",3.69897000433602,5000,Inf,"full",55,2074.13036017594,133373.451668858,1630.09200367073,55
8,"snr",3.69897000433602,5000,Inf,"trimmed",55,2074.13036017594,133373.451668858,1630.09200367073,55
8,"snr",3.69897000433602,5000,Inf,"truth",7,10.5654144607589,8.46600957222214,3.42537164039873,0
8,"snr",3.69897000433602,5000,Inf,"selected",22,307.934024841837,4686.13046481456,45.9121827190407,15
9,"snr",3.69897000433602,5000,1,"full",55,79.6872144601484,275.726284609206,24.4275944945965,51
9,"snr",3.69897000433602,5000,1,"trimmed",55,79.6872144601484,275.726284609206,24.4275944945965,51
9,"snr",3.69897000433602,5000,1,"truth",7,6.04568503968997,4.30123219257295,2.07345076740812,0
9,"snr",3.69897000433602,5000,5,"full",55,134.316800696095,687.929035776492,41.9263610304345,52
9,"snr",3.69897000433602,5000,5,"trimmed",55,134.316800696095,687.929035776492,41.9263610304345,52
9,"snr",3.69897000433602,5000,5,"truth",7,7.04560805844508,5.23194856570129,2.38400542324206,0
9,"snr",3.69897000433602,5000,5,"selected",14,22.2298408946347,63.6498240414301,9.0516848006378,6
9,"snr",3.69897000433602,5000,10,"full",55,235.72736293562,2283.71651534636,71.2504449028489,55
9,"snr",3.69897000433602,5000,10,"trimmed",9,7.17735041247938,5.23957409130505,1.98627747764418,0
9,"snr",3.69897000433602,5000,10,"truth",7,7.9689071661849,6.28260635261848,2.57762747511314,0
9,"snr",3.69897000433602,5000,10,"selected",4,7.08428249539515,5.13725328702816,3.02319913012517,0
9,"snr",3.69897000433602,5000,15,"full",55,343.355779323291,4775.77409217719,113.781396682492,55
9,"snr",3.69897000433602,5000,15,"trimmed",55,343.355779323291,4775.77409217719,113.781396682492,55
9,"snr",3.69897000433602,5000,15,"truth",7,8.47635726215087,6.96569548075622,2.63957086254338,0
9,"snr",3.69897000433602,5000,15,"selected",11,9.76188382112232,7.19420631825781,3.82952684780867,0
9,"snr",3.69897000433602,5000,20,"full",55,449.631589727309,7935.35878880969,201.511493921677,55
9,"snr",3.69897000433602,5000,20,"trimmed",55,449.631589727309,7935.35878880969,201.511493921677,55
9,"snr",3.69897000433602,5000,20,"truth",7,8.67791396057556,7.24295875629567,2.70577132329714,0
9,"snr",3.69897000433602,5000,20,"selected",7,6.7942091776574,4.31984463996561,2.40025314819505,0
9,"snr",3.69897000433602,5000,25,"full",55,522.852474650734,10650.2136767187,288.146561978506,55
9,"snr",3.69897000433602,5000,25,"trimmed",55,522.852474650734,10650.2136767187,288.146561978506,55
9,"snr",3.69897000433602,5000,25,"truth",7,8.71990232277966,7.32746302733642,2.70563074406842,0
9,"snr",3.69897000433602,5000,25,"selected",7,6.92008409021587,4.4375192833328,2.02026151065044,0
9,"snr",3.69897000433602,5000,30,"full",55,548.042452218598,11499.2082930732,355.677165325498,55
9,"snr",3.69897000433602,5000,30,"trimmed",55,548.042452218598,11499.2082930732,355.677165325498,55
9,"snr",3.69897000433602,5000,30,"truth",7,8.77255696222726,7.38552916052578,2.72187498882127,0
9,"snr",3.69897000433602,5000,30,"selected",12,24.1533501483846,39.0713664735225,8.75810701314298,6
9,"snr",3.69897000433602,5000,35,"full",55,564.293947232181,12145.9752511361,413.522116357844,55
9,"snr",3.69897000433602,5000,35,"trimmed",55,564.293947232181,12145.9752511361,413.522116357844,55
9,"snr",3.69897000433602,5000,35,"truth",7,8.78443344773611,7.40388325544592,2.72722803088621,0
9,"snr",3.69897000433602,5000,35,"selected",26,130.116609342884,727.267587851488,41.7993343053884,19
9,"snr",3.69897000433602,5000,40,"full",55,571.770288864967,12400.1935209635,435.079563696063,55
9,"snr",3.69897000433602,5000,40,"trimmed",55,571.770288864967,12400.1935209635,435.079563696063,55
9,"snr",3.69897000433602,5000,40,"truth",7,8.78412615738655,7.40264854261228,2.72376327221032,0
9,"snr",3.69897000433602,5000,40,"selected",29,134.256311090407,842.433999399587,38.0584636607726,22
9,"snr",3.69897000433602,5000,45,"full",55,572.39974386366,12406.7355786477,422.890456953814,55
9,"snr",3.69897000433602,5000,45,"trimmed",34,139.0526937146,1014.68039488302,58.4991103280608,31
9,"snr",3.69897000433602,5000,45,"truth",7,8.78305002352543,7.40319880697704,2.72417732103883,0
9,"snr",3.69897000433602,5000,45,"selected",9,18.41662353227,27.242171488693,7.73154884642272,4
9,"snr",3.69897000433602,5000,50,"full",55,573.820095137315,12483.1753781823,426.68223872706,55
9,"snr",3.69897000433602,5000,50,"trimmed",34,139.274503909724,1018.39601658464,58.286858661569,31
9,"snr",3.69897000433602,5000,50,"truth",7,8.78326296917858,7.40382121446985,2.72379249901581,0
9,"snr",3.69897000433602,5000,50,"selected",10,25.64151753853,38.1652968962577,7.3876652246624,4
9,"snr",3.69897000433602,5000,55,"full",55,573.437635387362,12469.5504735285,428.381537388529,55
9,"snr",3.69897000433602,5000,55,"trimmed",34,139.292212499844,1018.24877396244,58.4116597649477,31
9,"snr",3.69897000433602,5000,55,"truth",7,8.78418619661612,7.40501032335417,2.72336897036502,0
9,"snr",3.69897000433602,5000,55,"selected",8,13.433121803375,19.6016925829742,4.80303982984437,2
9,"snr",3.69897000433602,5000,60,"full",55,573.618567084517,12479.0284271714,427.671437937343,55
9,"snr",3.69897000433602,5000,60,"trimmed",34,139.301818958241,1018.59860846522,58.3973966611203,31
9,"snr",3.69897000433602,5000,60,"truth",7,8.78308234565191,7.40355536852717,2.72326695846806,0
9,"snr",3.69897000433602,5000,60,"selected",10,25.6566749785245,38.2399916035776,7.3871905851111,4
9,"snr",3.69897000433602,5000,Inf,"full",55,573.796071498057,12484.8758671237,427.654574656032,55
9,"snr",3.69897000433602,5000,Inf,"trimmed",55,573.796071498057,12484.8758671237,427.654574656032,55
9,"snr",3.69897000433602,5000,Inf,"truth",7,8.78351630886442,7.40408328823921,2.72269326191988,0
9,"snr",3.69897000433602,5000,Inf,"selected",32,149.23182245688,975.692564516149,55.7872586569984,27
10,"snr",3.69897000433602,5000,1,"full",55,81.7165795202089,336.936241084226,23.3679768204189,49
10,"snr",3.69897000433602,5000,1,"trimmed",9,4.98842104012513,2.80338844353373,1.73213083929155,0
10,"snr",3.69897000433602,5000,1,"truth",7,5.83090713418102,3.90715284231478,2.09646838361737,0
10,"snr",3.69897000433602,5000,1,"selected",4,2.33342743362843,1.72717615443438,1.3681267147029,0
10,"snr",3.69897000433602,5000,5,"full",55,120.347227385512,768.865764803754,37.3752649273937,50
10,"snr",3.69897000433602,5000,5,"trimmed",9,6.24718557832365,4.13046248672511,1.75091861653198,0
10,"snr",3.69897000433602,5000,5,"truth",7,6.86563082699387,5.06495814522306,2.16923120933527,0
10,"snr",3.69897000433602,5000,10,"full",55,213.891909174827,2307.40934065772,61.6129652216319,55
10,"snr",3.69897000433602,5000,10,"trimmed",34,70.2434195089943,317.943128092581,22.0445651161682,27
10,"snr",3.69897000433602,5000,10,"truth",7,7.85696378640912,6.21775690974416,2.38166688628574,0
10,"snr",3.69897000433602,5000,10,"selected",2,1.57912217090473,1.02925053533342,1.02925053533342,0
10,"snr",3.69897000433602,5000,15,"full",55,266.149966888771,3504.86959150022,129.093956624455,55
10,"snr",3.69897000433602,5000,15,"trimmed",55,266.149966888771,3504.86959150022,129.093956624455,55
10,"snr",3.69897000433602,5000,15,"truth",7,8.50141073235093,7.03301471534289,2.59486313133389,0
10,"snr",3.69897000433602,5000,15,"selected",8,7.00451271325666,4.78883839723553,2.23175665890845,0
10,"snr",3.69897000433602,5000,20,"full",55,342.897657173061,5843.00615134106,198.492777554157,55
10,"snr",3.69897000433602,5000,20,"trimmed",55,342.897657173061,5843.00615134106,198.492777554157,55
10,"snr",3.69897000433602,5000,20,"truth",7,8.62155345753446,7.20610710498347,2.60847628889765,0
10,"snr",3.69897000433602,5000,20,"selected",17,24.4069148599663,37.5352085789933,5.7849838377506,5
10,"snr",3.69897000433602,5000,25,"full",55,369.131352825246,6649.69436140752,256.576282222414,55
10,"snr",3.69897000433602,5000,25,"trimmed",55,369.131352825246,6649.69436140752,256.576282222414,55
10,"snr",3.69897000433602,5000,25,"truth",7,8.74361615499799,7.39639134961198,2.61020091637177,0
10,"snr",3.69897000433602,5000,25,"selected",11,13.4101588958835,27.1635231282034,5.16259354373411,2
10,"snr",3.69897000433602,5000,30,"full",55,401.44976550677,7766.93278918285,331.473341162412,55
10,"snr",3.69897000433602,5000,30,"trimmed",55,401.44976550677,7766.93278918285,331.473341162412,55
10,"snr",3.69897000433602,5000,30,"truth",7,8.76575210329734,7.40739432984143,2.61334753258323,0
10,"snr",3.69897000433602,5000,30,"selected",9,8.77355764098517,9.93491515364884,2.98166783940356,0
10,"snr",3.69897000433602,5000,35,"full",55,406.59534672738,7905.63075621002,346.925757999594,55
10,"snr",3.69897000433602,5000,35,"trimmed",34,108.089644745146,687.912288677592,52.7457309590808,30
10,"snr",3.69897000433602,5000,35,"truth",7,8.77504994172319,7.41812542423848,2.62590104086295,0
10,"snr",3.69897000433602,5000,35,"selected",9,14.610600558354,22.9076525910594,3.17253530116639,2
10,"snr",3.69897000433602,5000,40,"full",55,408.781037641005,7978.15997543238,371.985555050709,55
10,"snr",3.69897000433602,5000,40,"trimmed",34,108.317474373427,689.885307349588,53.1537333539276,30
10,"snr",3.69897000433602,5000,40,"truth",7,8.77838911245567,7.42479577169506,2.63473150253494,0
10,"snr",3.69897000433602,5000,40,"selected",7,8.77838911245568,7.42479577169506,2.63473150253494,0
10,"snr",3.69897000433602,5000,45,"full",55,410.543566833326,8043.70280792672,384.211901596444,55
10,"snr",3.69897000433602,5000,45,"trimmed",34,108.589347909633,693.675299828546,53.2678112815654,30
10,"snr",3.69897000433602,5000,45,"truth",7,8.77950716556756,7.42666308666186,2.63044584860829,0
10,"snr",3.69897000433602,5000,45,"selected",8,13.1685726019929,19.2441951389452,4.95930760314589,2
10,"snr",3.69897000433602,5000,50,"full",55,410.990975293556,8057.90486719684,377.077114220062,55
10,"snr",3.69897000433602,5000,50,"trimmed",34,108.559263264877,693.209329913075,53.2589288323365,30
10,"snr",3.69897000433602,5000,50,"truth",7,8.7773744396946,7.42518345275596,2.62834635117104,0
10,"snr",3.69897000433602,5000,50,"selected",7,8.77737443969458,7.42518345275596,2.62834635117104,0
10,"snr",3.69897000433602,5000,55,"full",55,410.657975546706,8047.96375622559,379.366730622516,55
10,"snr",3.69897000433602,5000,55,"trimmed",34,108.592666899163,693.534699162304,53.2437615278621,30
10,"snr",3.69897000433602,5000,55,"truth",7,8.77891261548998,7.42653938170753,2.62849643671849,0
10,"snr",3.69897000433602,5000,55,"selected",8,13.1651832103628,19.2390642396483,4.95783443362445,2
10,"snr",3.69897000433602,5000,60,"full",55,410.606567163963,8044.0702245779,380.183131551259,55
10,"snr",3.69897000433602,5000,60,"trimmed",34,108.549713387935,692.945097157594,53.2408704357856,30
10,"snr",3.69897000433602,5000,60,"truth",7,8.77857460974311,7.42677526024021,2.62861544093164,0
10,"snr",3.69897000433602,5000,60,"selected",10,20.9240848158605,27.1735587455018,7.36711108108115,4
10,"snr",3.69897000433602,5000,Inf,"full",55,410.80337316774,8051.66097902182,380.422851698175,55
10,"snr",3.69897000433602,5000,Inf,"trimmed",55,410.80337316774,8051.66097902182,380.422851698175,55
10,"snr",3.69897000433602,5000,Inf,"truth",7,8.77875671191859,7.42694259266411,2.62817291682142,0
10,"snr",3.69897000433602,5000,Inf,"selected",21,111.180237291293,625.013568781687,41.5897863135985,15
11,"snr",3.69897000433602,5000,1,"full",55,53.6022914095926,78.662744415958,25.5165264871155,54
11,"snr",3.69897000433602,5000,1,"trimmed",55,53.6022914095926,78.662744415958,25.5165264871155,54
11,"snr",3.69897000433602,5000,1,"truth",7,5.06703083993101,3.55612012636771,2.23180693716185,0
11,"snr",3.69897000433602,5000,5,"full",55,101.622692338714,221.648608607395,40.11717044479,55
11,"snr",3.69897000433602,5000,5,"trimmed",9,5.13338189060096,2.64955664643838,1.63769820996428,0
11,"snr",3.69897000433602,5000,5,"truth",7,6.19477739622553,4.91342385072676,2.1123198608946,0
11,"snr",3.69897000433602,5000,10,"full",55,156.279326014748,448.79215736892,89.9877183974244,55
11,"snr",3.69897000433602,5000,10,"trimmed",55,156.279326014748,448.79215736892,89.9877183974244,55
11,"snr",3.69897000433602,5000,10,"truth",7,7.58334506040079,6.67976820583672,2.14692426749709,0
11,"snr",3.69897000433602,5000,10,"selected",3,5.38341163455426,7.02086255825072,6.02386858158667,0
11,"snr",3.69897000433602,5000,15,"full",55,270.207256111727,1242.62112159137,188.277449207874,55
11,"snr",3.69897000433602,5000,15,"trimmed",55,270.207256111727,1242.62112159137,188.277449207874,55
11,"snr",3.69897000433602,5000,15,"truth",7,9.26307313156883,9.34083028245995,2.30150978613626,0
11,"snr",3.69897000433602,5000,15,"selected",14,26.8484352732239,32.9626474477316,15.9807876311748,10
11,"snr",3.69897000433602,5000,20,"full",55,393.223602409436,2521.44069778254,415.507006701916,55
11,"snr",3.69897000433602,5000,20,"trimmed",34,101.437686193233,316.366289635439,59.8465711969664,34
11,"snr",3.69897000433602,5000,20,"truth",7,10.0519448150747,10.6217144888103,2.38162302567705,2
11,"snr",3.69897000433602,5000,20,"selected",14,24.655588429226,41.9862611923368,11.7596143047128,7
11,"snr",3.69897000433602,5000,25,"full",55,473.190694972741,3497.36201332558,581.726340456938,55
11,"snr",3.69897000433602,5000,25,"trimmed",55,473.190694972741,3497.36201332558,581.726340456938,55
11,"snr",3.69897000433602,5000,25,"truth",7,10.3069738678154,11.1423134838367,2.40366862434046,2
11,"snr",3.69897000433602,5000,25,"selected",38,188.843424680151,1042.92394349369,149.168638836518,37
11,"snr",3.69897000433602,5000,30,"full",55,542.64305694464,4192.72723405708,957.863506165382,55
11,"snr",3.69897000433602,5000,30,"trimmed",34,125.778049362437,458.138769482449,74.234518718192,34
11,"snr",3.69897000433602,5000,30,"truth",7,10.3458809548609,11.2237964048236,2.38566402268523,2
11,"snr",3.69897000433602,5000,30,"selected",9,11.6830386323731,11.4261833284919,4.10357992952178,3
11,"snr",3.69897000433602,5000,35,"full",55,598.317119002898,4714.90031520453,1158.91078751597,55
11,"snr",3.69897000433602,5000,35,"trimmed",55,598.317119002898,4714.90031520453,1158.91078751597,55
11,"snr",3.69897000433602,5000,35,"truth",7,10.4185072424143,11.3588210982114,2.41095546354172,2
11,"snr",3.69897000433602,5000,35,"selected",9,10.7297664561708,11.6283604363174,3.61895147024403,2
11,"snr",3.69897000433602,5000,40,"full",55,640.973109777312,4895.06140692399,1274.01104039163,55
11,"snr",3.69897000433602,5000,40,"trimmed",34,132.195621302917,504.78833561775,78.1738142163255,34
11,"snr",3.69897000433602,5000,40,"truth",7,10.4244795650273,11.3674282833088,2.40760480841354,2
11,"snr",3.69897000433602,5000,40,"selected",9,10.9025790821087,11.8720156643246,2.84601979255502,2
11,"snr",3.69897000433602,5000,45,"full",55,641.423687266177,5025.87483466601,1256.35551562971,55
11,"snr",3.69897000433602,5000,45,"trimmed",34,132.730208881697,509.514529470715,78.1298594796206,34
11,"snr",3.69897000433602,5000,45,"truth",7,10.4242450907365,11.3667597331888,2.40287251898156,2
11,"snr",3.69897000433602,5000,45,"selected",13,62.2166269868656,255.834582510217,4.21433492524909,6
11,"snr",3.69897000433602,5000,50,"full",55,654.912686468349,5053.5309753991,1318.69761157101,55
11,"snr",3.69897000433602,5000,50,"trimmed",34,132.836527454406,511.305843077168,78.6200248307934,34
11,"snr",3.69897000433602,5000,50,"truth",7,10.4256599720587,11.3736110326107,2.40356119060192,2
11,"snr",3.69897000433602,5000,50,"selected",30,63.9624983299266,159.941096797352,58.8867529403741,29
11,"snr",3.69897000433602,5000,55,"full",55,657.874472279459,5065.33421047559,1325.61746494141,55
11,"snr",3.69897000433602,5000,55,"trimmed",34,132.800302532889,510.804343514162,78.5324754804117,34
11,"snr",3.69897000433602,5000,55,"truth",7,10.426751398528,11.3751242095098,2.40431350274611,2
11,"snr",3.69897000433602,5000,55,"selected",15,64.7345417073028,270.895920085082,4.84385941218378,4
11,"snr",3.69897000433602,5000,60,"full",55,656.869483674463,5056.93307305018,1333.16033566105,55
11,"snr",3.69897000433602,5000,60,"trimmed",34,132.739963072722,510.267546233692,78.5049172360724,34
11,"snr",3.69897000433602,5000,60,"truth",7,10.4272374071552,11.3767211818271,2.40427029814162,2
11,"snr",3.69897000433602,5000,60,"selected",30,71.2217536664732,223.425001565524,66.5266099299824,29
11,"snr",3.69897000433602,5000,Inf,"full",55,657.693496365833,5062.34714503396,1328.99218858033,55
11,"snr",3.69897000433602,5000,Inf,"trimmed",55,657.693496365833,5062.34714503396,1328.99218858033,55
11,"snr",3.69897000433602,5000,Inf,"truth",7,10.4270952066082,11.3757448308676,2.4045064805115,2
11,"snr",3.69897000433602,5000,Inf,"selected",20,87.0284931353085,392.563455775125,9.03444421982655,8
12,"snr",3.69897000433602,5000,1,"full",55,107.411863257135,551.373301121476,28.5402529551118,53
12,"snr",3.69897000433602,5000,1,"trimmed",55,107.411863257135,551.373301121476,28.5402529551118,53
12,"snr",3.69897000433602,5000,1,"truth",7,6.46150232092979,4.2848972596926,2.45956129401121,0
12,"snr",3.69897000433602,5000,1,"selected",9,12.7812343834574,26.3108502542401,4.07589486205689,2
12,"snr",3.69897000433602,5000,5,"full",55,148.805982520272,745.776839688251,49.6718612178295,55
12,"snr",3.69897000433602,5000,5,"trimmed",55,148.805982520272,745.776839688251,49.6718612178295,55
12,"snr",3.69897000433602,5000,5,"truth",7,7.26671380783076,5.11184092353582,2.46994949606792,0
12,"snr",3.69897000433602,5000,10,"full",55,270.531835047627,2795.03927189386,102.760127413586,55
12,"snr",3.69897000433602,5000,10,"trimmed",34,80.9743485819378,354.408615539941,25.6345479214448,32
