"system","eq","trial","snr","log10n","n","sg_order","sg_window","states","m","p","stride","arm","K","selected","selected_intercept","n_selected","kept","kept_intercept","n_kept","n_true_kept","n_spurious_selected","n_spurious_kept","success","max_rel_coef_err","int_mean","int_lo","int_hi","ols_int_true_support","ols_int_se","ols_int_t","sigma_true_support","rho1_true_support","sigma_kept","det_error_mean","det_error_sd","det_error_max","t_stan_s"
"dadras",1,8,49,4,10000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000533217683489795,NA,NA,NA,0.000728209025091427,0.00223806357266778,0.325374593458666,0.0835575607971677,-0.315931148187499,0.0835582145776505,5.57081759773603e-09,1.09590870494591e-06,7.99754808866737e-06,1.95474123954773
"dadras",1,8,49,4,10000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000431518827205712,NA,NA,NA,0.000553601398948885,0.00087376089201343,0.633584546995697,0.0219889491366773,0.137316339286887,0.0219901619311645,-4.88712618791924e-08,1.95544814677394e-05,8.67445719716642e-05,1.40883708000183
"dadras",1,8,49,4,10000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000478869562597684,NA,NA,NA,0.000592545092015634,0.00124998310017938,0.474042482598846,0.0315356503177233,-0.237184628349267,0.0315364076990933,5.92357738874757e-09,5.90485076437295e-07,2.74418657397746e-06,2.01296067237854
"dadras",1,8,49,4,10000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000548922162382448,NA,NA,NA,0.000673966490176569,0.0014670863217444,0.459391162051872,0.0547283939687791,0.0602578685789842,0.0547287774629589,-8.55096464900141e-07,0.000430240053488494,0.00268812271301044,1.34317350387573
"dadras",1,8,49,4,10000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000555045223458617,NA,NA,NA,0.000718299224879514,0.00221613997477152,0.324121776176872,0.0827390134374413,-0.307355187706456,0.082739325177326,5.57081759773603e-09,1.09590870494591e-06,7.99754808866737e-06,1.93409824371338
"dadras",1,8,49,4,10000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000427323474739394,NA,NA,NA,0.000534178501039289,0.000873412536362437,0.611599305940834,0.0219801801953804,0.137387344030037,0.0219811794714851,-4.88712618791924e-08,1.95544814677394e-05,8.67445719716642e-05,1.65399527549744
"dadras",1,8,49,4,10000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000482413530778825,NA,NA,NA,0.000575972655453186,0.00124838458067634,0.461374374826978,0.0314953151122993,-0.236766813202525,0.0314960291834503,5.92357738874757e-09,5.90485076437295e-07,2.74418657397746e-06,2.07762765884399
"dadras",1,9,49,4,10000,4,13,"smoothed",NA,NA,NA,"sg",10000,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.00983176544659086,NA,NA,NA,0.00685615051592932,0.00447216212473867,1.53307289062781,0.432825002585991,0.789580188044511,0.432828180669385,-0.0006549754559932,0.393059505548546,13.0309909930594,2.98657965660095
"dadras",1,9,49,4,10000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000275882100038927,NA,NA,NA,0.000174694848601677,0.00141297302332764,0.123636365109264,0.0556707087597232,0.0681502302447929,0.0556707140360875,4.15449853578854e-06,0.000414235873154177,0.00251244495646574,1.25382232666016
"dadras",1,9,49,4,10000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000370948937545412,NA,NA,NA,8.48716034597358e-05,0.00215095302849284,0.0394576740335444,0.0847966517379181,-0.305914103991167,0.0847966836311106,1.20354982301046e-08,1.10387677797939e-06,7.46790294670063e-06,1.11524963378906
"dadras",1,9,49,4,10000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000429955198216314,NA,NA,NA,0.000182607738318513,0.000842052313237138,0.216860325003451,0.0224346658349721,0.117047219598474,0.0224347733977573,2.11269301630637e-07,1.87522601663178e-05,9.45976802455561e-05,1.19837522506714
"dadras",1,9,49,4,10000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000511057372105661,NA,NA,NA,0.000144319558674765,0.0011918422126708,0.121089484111625,0.0318020861599277,-0.262234011186727,0.031802213100451,9.34334089608131e-09,6.17289275314785e-07,4.76354203726714e-06,1.05585026741028
"dadras",1,9,49,4,10000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000289825858425334,NA,NA,NA,0.000209914891714882,0.00141907298521488,0.147923957331269,0.0559110372129374,0.0635281581765668,0.0559111132867179,4.15449853578854e-06,0.000414235873154177,0.00251244495646574,1.1995587348938
"dadras",1,9,49,4,10000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000431250053928818,NA,NA,NA,0.00026574706010158,0.00214283676299717,0.124016474185314,0.0844766620043405,-0.300510910826803,0.0844767028355502,1.20354982301046e-08,1.10387677797939e-06,7.46790294670063e-06,1.09092497825623
"dadras",1,9,49,4,10000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000430376264701771,NA,NA,NA,0.000176812106683043,0.000842342737739289,0.209905183200816,0.0224424002452172,0.119246266920577,0.0224425722829422,2.11269301630637e-07,1.87522601663178e-05,9.45976802455561e-05,1.18741917610168
"dadras",1,9,49,4,10000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000561323411808701,NA,NA,NA,0.00013138125072213,0.00118783367828537,0.110605763352137,0.0316951230166796,-0.260283940429739,0.0316954012315504,9.34334089608131e-09,6.17289275314785e-07,4.76354203726714e-06,1.07495307922363
"dadras",1,10,49,4,10000,4,13,"smoothed",NA,NA,NA,"sg",10000,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.0104996704639806,NA,NA,NA,0.0045668923340182,0.00430948394511516,1.05973067591882,0.419440367946571,0.791705056177436,0.419441615140633,7.92903722146457e-07,0.368706320083677,12.8804071613391,2.9376528263092
"dadras",1,10,49,4,10000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,7.09022963875465e-05,NA,NA,NA,-0.000597198738735774,0.00141594512963712,-0.421766865280173,0.0560999540190226,0.0880928868948112,0.056100110973725,-1.2425710176728e-06,0.000435435102587465,0.00288289052645041,1.297776222229
"dadras",1,10,49,4,10000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000108015592233575,NA,NA,NA,-0.000555627306446094,0.00212910040163561,-0.26096810935701,0.0843917797178164,-0.291114606604773,0.0843918380064756,2.05831800913385e-08,1.07012273654939e-06,7.79503170633689e-06,1.15756630897522
"dadras",1,10,49,4,10000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000112555735760411,NA,NA,NA,-0.00047103900302543,0.000893881652492812,-0.526959023839252,0.0239554376939386,0.152728134938113,0.023955691986419,-5.199390643801e-08,1.96084467658624e-05,8.14667859820872e-05,1.30260515213013
"dadras",1,10,49,4,10000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,8.19386047721249e-05,NA,NA,NA,-0.000470182744855071,0.00124370814432447,-0.37804910018536,0.033373007465157,-0.221090237755296,0.033373170409663,2.10920205097462e-08,5.71014023574837e-07,4.44372103913793e-06,1.14843654632568
"dadras",1,10,49,4,10000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000194227121787183,NA,NA,NA,-0.000521111922294761,0.00141856712135298,-0.367350909555652,0.0562038315380599,0.085770029549625,0.0562039829327063,-1.2425710176728e-06,0.000435435102587465,0.00288289052645041,1.30578637123108
"dadras",1,10,49,4,10000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000318315164956839,NA,NA,NA,-0.000456509452336468,0.00212207533482364,-0.21512405560965,0.0841132982514966,-0.290782491952951,0.0841133402406163,2.05831800913385e-08,1.07012273654939e-06,7.79503170633689e-06,1.16015362739563
"dadras",1,10,49,4,10000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000121109706227474,NA,NA,NA,-0.000482491384435729,0.000895177535313166,-0.538989603070117,0.023990164314982,0.152007974677907,0.0239904503227313,-5.199390643801e-08,1.96084467658624e-05,8.14667859820872e-05,1.30344915390015
"dadras",1,10,49,4,10000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000119572488759119,NA,NA,NA,-0.000446494258429894,0.00124341235529055,-0.359087841237963,0.0333650675057204,-0.221203711275148,0.0333653040755335,2.10920205097462e-08,5.71014023574837e-07,4.44372103913793e-06,1.13546562194824
"dadras",1,11,49,4,10000,4,13,"smoothed",NA,NA,NA,"sg",10000,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.0043865849618958,NA,NA,NA,0.00146381866900237,0.00283293315393018,0.516714863875834,0.272512436366135,0.753199099565486,0.272512650948712,1.76452478015102e-05,0.182552628472943,5.20863115942924,2.99630975723267
"dadras",1,11,49,4,10000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000234502612056116,NA,NA,NA,-0.000115799312965393,0.00139355095096365,-0.0830965763292089,0.0545757039413027,0.0700947314287221,0.0545757503496445,3.28784724128102e-06,0.000410629953482525,0.00237113482908313,1.29918575286865
"dadras",1,11,49,4,10000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000250372701117237,NA,NA,NA,-0.000140476954075282,0.00207870468206365,-0.0675790819578194,0.0814420781576837,-0.281770195895151,0.0814420805897181,3.82663442421406e-08,1.05257350451429e-06,8.92433235577528e-06,1.10212779045105
"dadras",1,11,49,4,10000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000144032591940106,NA,NA,NA,-4.49533722440072e-05,0.000818588368082299,-0.0549157232093575,0.0216848066863107,0.0680140930262377,0.0216848310985501,2.12918587494716e-07,1.85414570330738e-05,6.41866425077353e-05,1.25557684898376
"dadras",1,11,49,4,10000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000220143125537457,NA,NA,NA,-6.57274050386413e-05,0.00118136496930121,-0.0556368326017993,0.0313351699298268,-0.292913791753421,0.0313352008968593,3.66193481246041e-08,5.37153005137397e-07,2.27748131464978e-06,1.07937908172607
"dadras",1,11,49,4,10000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000303280963360149,NA,NA,NA,-0.000105837594934875,0.00139077750968748,-0.0760995876030942,0.0544670810275249,0.0754299958446994,0.0544670942872549,3.28784724128102e-06,0.000410629953482525,0.00237113482908313,1.31808400154114
"dadras",1,11,49,4,10000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000363768831835939,NA,NA,NA,-0.00011558051111519,0.0020542683455615,-0.0562635895962256,0.0804846644776211,-0.270214705802235,0.080484674876033,3.82663442421406e-08,1.05257350451429e-06,8.92433235577528e-06,1.09896779060364
"dadras",1,11,49,4,10000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000152018976411779,NA,NA,NA,-5.14767183395897e-05,0.000818993317587449,-0.0628536487833959,0.0216955328838391,0.0673697415473013,0.0216955577122178,2.12918587494716e-07,1.85414570330738e-05,6.41866425077353e-05,1.13155579566956
"dadras",1,11,49,4,10000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000264067236004954,NA,NA,NA,-6.07384505078756e-05,0.0011845468466838,-0.0512756846028642,0.0314195658149523,-0.294921729570946,0.0314195955936232,3.66193481246041e-08,5.37153005137397e-07,2.27748131464978e-06,1.08168959617615
"dadras",1,12,49,4,10000,4,13,"smoothed",NA,NA,NA,"sg",10000,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.00761260806597047,NA,NA,NA,0.00534454747142464,0.00360934253935233,1.48075374203294,0.352300710741943,0.779733309139223,0.352302735316673,-1.05771733972299e-05,0.29948459852723,9.73128360577734,4.66201663017273
"dadras",1,12,49,4,10000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000618893391162167,NA,NA,NA,0.000217022704407283,0.00138049018863898,0.157206987918722,0.05483353623619,0.0666178620038616,0.054833559000947,-1.26798244642289e-06,0.000418866011404857,0.00274489342832851,2.34491276741028
"dadras",1,12,49,4,10000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000585014999590738,NA,NA,NA,0.000113394683748087,0.00208839987356064,0.0542974002171115,0.0829929056413159,-0.313046633542665,0.0829929346356272,4.29806437888825e-09,1.05998648541706e-06,8.02896436624678e-06,1.9419424533844
"dadras",1,12,49,4,10000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.00053337052639657,NA,NA,NA,6.59339335365368e-05,0.000817307774616801,0.0806720987909973,0.0219458230861903,0.0814991903681784,0.0219458456409424,-6.72375901763612e-08,1.89670266798785e-05,8.75952738788044e-05,2.14222574234009
"dadras",1,12,49,4,10000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000551808313030033,NA,NA,NA,6.41539410668117e-05,0.00116661005321298,0.0549917608631303,0.0313717095613959,-0.269689864609854,0.0313717446262587,4.27398754357771e-09,5.42624073002676e-07,2.93801297779339e-06,2.12031936645508
"dadras",1,12,49,4,10000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.00068848616417716,NA,NA,NA,0.000216908071500024,0.0013780967087785,0.157396843137579,0.0547384577980377,0.0683705486540068,0.0547384871732533,-1.26798244642289e-06,0.000418866011404857,0.00274489342832851,2.10505819320679
"dadras",1,12,49,4,10000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000663109638957327,NA,NA,NA,0.000201047458292994,0.00206249133609752,0.0974779650097341,0.0819632905267667,-0.301758185101631,0.0819633281219592,4.29806437888825e-09,1.05998648541706e-06,8.02896436624678e-06,1.93676733970642
"dadras",1,12,49,4,10000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000523777786653579,NA,NA,NA,5.0324838507785e-05,0.000816892640457809,0.0616052049135631,0.0219346712064882,0.0820256896743638,0.0219347149483978,-6.72375901763612e-08,1.89670266798785e-05,8.75952738788044e-05,2.27911639213562
"dadras",1,12,49,4,10000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000586143450630017,NA,NA,NA,6.84946102984528e-05,0.00116827747425338,0.0586287177557936,0.0314165433687396,-0.268491689977767,0.0314165993025819,4.27398754357771e-09,5.42624073002676e-07,2.93801297779339e-06,1.97610855102539
"dadras",1,13,49,4,10000,4,13,"smoothed",NA,NA,NA,"sg",10000,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.00687829360705221,NA,NA,NA,0.00597910711383891,0.00340304024323853,1.75698983452186,0.328324662725751,0.788159047693826,0.328327517861453,2.37354497413142e-05,0.253009855382488,6.24316735283312,3.01587748527527
"dadras",1,13,49,4,10000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000182223068745873,NA,NA,NA,0.000852838261113841,0.00141562026398506,0.602448469275967,0.0555431456666288,0.0828725225998908,0.0555435201601407,3.58795548116256e-07,0.000400829909221652,0.00235739775551025,1.24468731880188
"dadras",1,13,49,4,10000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000226215124472517,NA,NA,NA,0.000897716901160247,0.00212474192565002,0.422506324331888,0.0834216268371254,-0.303748287937539,0.0834221046128421,1.40075702541157e-08,1.12582349017569e-06,8.55199967730869e-06,1.63450479507446
"dadras",1,13,49,4,10000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000149169992319287,NA,NA,NA,0.000762518149398937,0.000854781574375152,0.892061986661728,0.0226442877002762,0.0860653048936418,0.0226452481727371,1.31668037957731e-08,1.81253444075078e-05,6.7725969500998e-05,1.21290564537048
"dadras",1,13,49,4,10000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000181023688385577,NA,NA,NA,0.000860059526201642,0.00123956947389037,0.693837291347904,0.0329018133940976,-0.271301660530192,0.03290267559801,1.37591479651185e-08,6.02267652553459e-07,3.19855018471316e-06,1.96339225769043
"dadras",1,13,49,4,10000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000263311474240985,NA,NA,NA,0.000890468585870307,0.00141752751494536,0.62818433962083,0.0556179666676724,0.081829817763607,0.0556183520761333,3.58795548116256e-07,0.000400829909221652,0.00235739775551025,1.21764159202576
"dadras",1,13,49,4,10000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000373499857883083,NA,NA,NA,0.000966875445746843,0.00211729079445275,0.456656897710997,0.0831290683279464,-0.29971171854567,0.0831295756407867,1.40075702541157e-08,1.12582349017569e-06,8.55199967730869e-06,2.09692621231079
"dadras",1,13,49,4,10000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000147158744042475,NA,NA,NA,0.000753986046141358,0.000854966781555745,0.881889287873108,0.0226491897288082,0.0849579427981877,0.0226499756470172,1.31668037957731e-08,1.81253444075078e-05,6.7725969500998e-05,1.29024744033813
"dadras",1,13,49,4,10000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000215623281294677,NA,NA,NA,0.000847099211404518,0.00124301712050541,0.681486358820297,0.0329933221175457,-0.272626561804157,0.0329945732486079,1.37591479651185e-08,6.02267652553459e-07,3.19855018471316e-06,2.04689955711365
"dadras",1,14,49,4,10000,4,13,"smoothed",NA,NA,NA,"sg",10000,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.0222628274904653,NA,NA,NA,0.0122482339912306,0.00896937462292568,1.36556164795751,0.860079046262578,0.78930540598692,0.860084078037106,2.66290539775196e-05,0.896715283865481,28.9671298770728,2.82451581954956
"dadras",1,14,49,4,10000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000475682148393997,NA,NA,NA,0.00110888891083805,0.00146848688237199,0.755123470389401,0.0572555772620067,0.0785571128130304,0.0572566368200379,6.79666437930542e-07,0.000448529608303308,0.00343643846460395,1.25923442840576
"dadras",1,14,49,4,10000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000433751559617557,NA,NA,NA,0.00111550365958485,0.00226994708515126,0.491422759095072,0.0885651652337007,-0.315142328493972,0.0885656782163266,1.13116381972223e-08,1.10278952935595e-06,8.29846073102658e-06,1.09807085990906
"dadras",1,14,49,4,10000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000585316001938008,NA,NA,NA,0.00112715539581494,0.000886074592542593,1.27207732317497,0.0233347160924587,0.0903050745184886,0.0233371837793783,2.35891098847101e-08,1.9874942003633e-05,9.07509093881487e-05,1.27213644981384
"dadras",1,14,49,4,10000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000497798642895564,NA,NA,NA,0.00114999246446303,0.00127948204048722,0.898795315661577,0.0337543400429402,-0.259829625189802,0.0337562825865207,1.07775715204832e-08,6.16512200788553e-07,4.58200282871246e-06,1.09424710273743
"dadras",1,14,49,4,10000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.00060855420867209,NA,NA,NA,0.00121093152972039,0.00149570145737081,0.809607775504211,0.0583166346386345,0.0510774904052273,0.0583175530637918,6.79666437930542e-07,0.000448529608303308,0.00343643846460395,1.29381847381592
"dadras",1,14,49,4,10000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.00086319377727801,NA,NA,NA,0.00121770944635225,0.00232411411134352,0.523945636063593,0.0906785131855876,-0.327825530114061,0.0906791324920141,1.13116381972223e-08,1.10278952935595e-06,8.29846073102658e-06,1.09916281700134
"dadras",1,14,49,4,10000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.0006104712748356,NA,NA,NA,0.0011022418048964,0.000884207326134661,1.24658750534774,0.0232855383990946,0.0911220232996281,0.0232874136841032,2.35891098847101e-08,1.9874942003633e-05,9.07509093881487e-05,1.20790338516235
"dadras",1,14,49,4,10000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000513984599923825,NA,NA,NA,0.00113428757870631,0.00128515700777134,0.882606227758375,0.0339040449083374,-0.263497547378645,0.0339050959650472,1.07775715204832e-08,6.16512200788553e-07,4.58200282871246e-06,1.04489970207214
"dadras",1,15,49,4,10000,4,13,"smoothed",NA,NA,NA,"sg",10000,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.00254258013634049,NA,NA,NA,0.00064358014831675,0.00261185980704008,0.246406850238296,0.239417661800094,0.722241992311183,0.239417838104753,-8.78132126565545e-05,0.110560890844236,2.27273258156556,3.04340052604675
"dadras",1,15,49,4,10000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000430294508285154,NA,NA,NA,0.000406247984514268,0.00138216774599176,0.293920897584519,0.0515803695008136,0.102510618029542,0.0515805846724823,2.12402232318947e-06,0.000415358234180331,0.00188906303584702,1.3532919883728
"dadras",1,15,49,4,10000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000375587327114792,NA,NA,NA,0.000378808232481556,0.0020885156792634,0.181376772146215,0.0779931472201684,-0.295741059484982,0.0779933627158319,6.33400416749115e-09,1.15369492091745e-06,8.23113879278026e-06,1.1489474773407
