"system","eq","trial","snr","log10n","n","sg_order","sg_window","states","m","p","stride","arm","K","selected","selected_intercept","n_selected","kept","kept_intercept","n_kept","n_true_kept","n_spurious_selected","n_spurious_kept","success","max_rel_coef_err","int_mean","int_lo","int_hi","ols_int_true_support","ols_int_se","ols_int_t","sigma_true_support","rho1_true_support","sigma_kept","det_error_mean","det_error_sd","det_error_max","t_stan_s"
"rossler",3,8,Inf,3.69897000433602,5000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.4433555132369e-06,0.200000434861231,0.200000226144552,0.200000636071958,0.200000433049708,1.24177053886996e-07,1610607.00660295,2.2740013678233e-06,0.523052123047519,2.27400347979076e-06,-4.87163030852109e-07,1.31774585578811e-05,8.34238024552403e-05,50.2664680480957
"rossler",3,8,Inf,3.69897000433602,5000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,1.0906356928686e-08,0.200000001330592,0.199999824629258,0.200000170827802,0.200000006551831,2.45024984981189e-08,8162433.1725675,4.49177439895678e-07,-0.139654235088052,4.492304099078e-07,2.88583639981861e-08,4.57679463314856e-07,3.21353851545636e-06,5.05261063575745
"rossler",3,8,Inf,3.69897000433602,5000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.31332253665317e-05,0.20000825794174,0.200007322755924,0.200009177439672,0.200008250543856,5.64005258880028e-07,354621.251122769,1.52851871085244e-05,0.777616512911153,1.52851963044173e-05,-1.07448345535881e-05,0.000249941577263084,0.00172536785777738,14.069317817688
"rossler",3,8,Inf,3.69897000433602,5000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,1.35664731670815e-07,0.199999960742263,0.199999584579788,0.200000314971471,0.199999955583314,1.90732698002766e-07,1048587.67100549,5.17041726662232e-06,0.584273700316857,5.17042079823384e-06,2.10881551461254e-08,6.75549226086233e-07,7.54261672958334e-06,25.4407575130463
"rossler",3,8,Inf,3.69897000433602,5000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.329640442349e-06,0.200000397935164,0.199999962876776,0.20000081106861,0.200000399447933,2.55196534737256e-07,783711.266510137,4.67330517546548e-06,0.197975358861413,4.67331199001071e-06,-4.87163030852109e-07,1.31774585578811e-05,8.34238024552403e-05,39.6523323059082
"rossler",3,8,Inf,3.69897000433602,5000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,1.23575683685928e-07,0.199999965825614,0.199999634500555,0.20000028758678,0.199999970814999,2.05026576833822e-07,975483.149080244,3.75852743385965e-06,-0.183934108758802,3.75853618578107e-06,2.88583639981861e-08,4.57679463314856e-07,3.21353851545636e-06,44.6502072811127
"rossler",3,9,Inf,3.69897000433602,5000,4,13,"smoothed",NA,NA,NA,"sg",5000,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,3.09861367533727e-05,0.200041976974139,0.199998900060853,0.200083810614881,0.200042174268823,2.5736362882595e-05,7772.74454752531,0.00165671097371506,0.485436308170003,0.00165671156791693,-2.11842303478105e-05,0.0016704806425167,0.101197599099746,9.48691821098328
"rossler",3,9,Inf,3.69897000433602,5000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.42030511529473e-05,0.200008494399925,0.200007365905919,0.200009606958983,0.200008490503811,6.70170785517488e-07,298444.060567889,1.75516369457024e-05,0.892482713596324,1.75516524557623e-05,-1.78176300941479e-06,0.000277110490781143,0.00229322845660535,16.9755299091339
"rossler",3,9,Inf,3.69897000433602,5000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,3.35482503375891e-08,0.200000030988735,0.19999974709073,0.200000374402227,0.200000030474439,3.25126173860817e-08,6151458.92745186,8.51845394846014e-07,0.612269339865176,8.51853398294735e-07,2.13497738388583e-08,8.78192326950156e-07,7.93571488061362e-06,5.11524343490601
"rossler",3,9,Inf,3.69897000433602,5000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.50548354009258e-06,0.200000439592029,0.200000148850536,0.200000725026683,0.200000434120907,1.75366051729435e-07,1140474.06638019,3.10665968504216e-06,0.497931803494336,3.10667680882908e-06,1.1676516587393e-08,1.47164299971018e-05,8.36512162180614e-05,52.0268487930298
"rossler",3,9,Inf,3.69897000433602,5000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,9.9575607019157e-09,0.200000027943951,0.199999946058534,0.200000110662086,0.20000002530513,3.56327691800013e-08,5612811.74344931,6.32266741988236e-07,-0.10022387600311,6.32267372635402e-07,1.93030973091875e-08,6.34548026225444e-07,4.73423052865796e-06,39.8852424621582
"rossler",3,9,Inf,3.69897000433602,5000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.43202908972539e-05,0.20000853518265,0.200007029748368,0.200010009793654,0.200008545681503,9.02681799664241e-07,221571.483723165,2.36410531930468e-05,0.774466512775356,2.36410572616807e-05,-1.78176300941479e-06,0.000277110490781143,0.00229322845660535,17.4724209308624
"rossler",3,9,Inf,3.69897000433602,5000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,1.54711852529912e-07,0.200000039290166,0.199999560902097,0.200000517694014,0.200000030833649,2.15153026856822e-07,929571.076714359,5.6371073566447e-06,0.567396371571479,5.63712217586007e-06,2.13497738388583e-08,8.78192326950156e-07,7.93571488061362e-06,16.5867738723755
"rossler",3,9,Inf,3.69897000433602,5000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.36930150119158e-06,0.20000042319515,0.199999946380674,0.200000894258342,0.2000004206381,2.90538439793432e-07,688378.518106922,5.14697142094056e-06,0.194662826847926,5.14698105742729e-06,1.1676516587393e-08,1.47164299971018e-05,8.36512162180614e-05,63.3362281322479
"rossler",3,9,Inf,3.69897000433602,5000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,1.58500914693355e-07,0.200000031377699,0.199999659336007,0.200000418628784,0.200000024072522,2.31848486997541e-07,862632.431475142,4.11391229489208e-06,-0.204216295982146,4.11391497812514e-06,1.93030973091875e-08,6.34548026225444e-07,4.73423052865796e-06,49.5572707653046
"rossler",3,10,Inf,3.69897000433602,5000,4,13,"smoothed",NA,NA,NA,"sg",5000,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,5.80594588379668e-05,0.199983254380658,0.199952506326252,0.200014231972732,0.19998292950664,1.88945929554079e-05,10584.1353650014,0.00126818005225467,0.989114694312703,0.00126818016550997,-3.4762390602992e-07,0.00135596803645821,0.0181977549262299,23.793505191803
"rossler",3,10,Inf,3.69897000433602,5000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.27574812273956e-05,0.200008335591301,0.20000712864133,0.200009527614773,0.200008315340527,7.31485989472304e-07,273427.404241623,1.99720421572603e-05,0.828586483934221,1.99720507905423e-05,-5.79816795755963e-06,0.000346278199045694,0.00244916356134867,32.3110859394073
"rossler",3,10,Inf,3.69897000433602,5000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,3.09964169886712e-08,0.199999988506213,0.199999701542535,0.200000276248919,0.199999987100806,2.56569487676566e-08,7795158.68827423,7.00715590301119e-07,0.470475037829159,7.00717972009485e-07,2.09105035460871e-08,7.55795915724622e-07,7.47377241622216e-06,7.32339262962341
"rossler",3,10,Inf,3.69897000433602,5000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.30600307005169e-06,0.200000406932778,0.20000004941848,0.200000762041761,0.200000399928478,2.06584666395356e-07,968128.000099114,3.81387863165228e-06,0.450081371404059,3.81388214122353e-06,-3.4021866186664e-07,1.7955740818224e-05,0.000112590417255365,89.9920897483826
"rossler",3,10,Inf,3.69897000433602,5000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,5.64477540733247e-09,0.199999985377868,0.199999702329859,0.200000224088426,0.199999984418187,2.4715457542832e-08,8092101.2314494,4.56774930820174e-07,-0.0808952369598015,4.56782680019894e-07,2.94615234188163e-08,4.78572155914238e-07,3.80371866554041e-06,30.328578710556
"rossler",3,10,Inf,3.69897000433602,5000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.23823099281014e-05,0.200008207756586,0.200006344283591,0.200010008436185,0.200008199227656,1.1003490439436e-06,181767.95838422,3.00432513533666e-05,0.732597995554446,3.00432609885836e-05,-5.79816795755963e-06,0.000346278199045694,0.00244916356134867,44.5342888832092
"rossler",3,10,Inf,3.69897000433602,5000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,3.69753222659746e-07,0.199999877184603,0.19999899446312,0.200000738524356,0.199999866764619,5.17492244004036e-07,386478.96481915,1.41332036651756e-05,0.524547911864309,1.41332201855547e-05,2.09105035460871e-08,7.55795915724622e-07,7.47377241622216e-06,38.0210461616516
"rossler",3,10,Inf,3.69897000433602,5000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.04265950065619e-06,0.200000329186517,0.199999444524058,0.200001248357168,0.200000319252286,5.42228337877425e-07,368848.887601846,1.00103899486814e-05,0.0217786012873396,1.00104287582759e-05,-3.4021866186664e-07,1.7955740818224e-05,0.000112590417255365,68.2920501232147
"rossler",3,10,Inf,3.69897000433602,5000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,3.2017883190742e-07,0.199999887809886,0.19999899493466,0.200000808667768,0.199999887714869,5.50608091790682e-07,363234.559565646,1.01759788228475e-05,-0.366143224477955,1.01760015562067e-05,2.94615234188163e-08,4.78572155914238e-07,3.80371866554041e-06,35.7075779438019
"rossler",3,11,Inf,3.69897000433602,5000,4,13,"smoothed",NA,NA,NA,"sg",5000,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,0.000103401350086685,0.199963615174481,0.199886741859818,0.200044679505804,0.199965591385647,4.85701562308848e-05,4117.0464932228,0.00332371127202675,0.982393153107296,0.00332371131216465,-1.00105954454302e-05,0.00353303066461043,0.0538578371182041,8.90056133270264
"rossler",3,11,Inf,3.69897000433602,5000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.19628578547148e-05,0.200008068092575,0.200005832067898,0.200010378375808,0.200008074307863,1.3381850698191e-06,149462.19235199,3.72631661452712e-05,0.775322303029854,3.7263220772807e-05,-2.45458409019306e-06,0.000469401785289327,0.00380715285362215,21.1787257194519
"rossler",3,11,Inf,3.69897000433602,5000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.57960734254918e-08,0.199999998348879,0.199999549838088,0.20000045594136,0.200000017400834,5.09582232096501e-08,3924783.96623059,1.41933027341981e-06,0.326811636840693,1.41938461470251e-06,1.34473148483982e-08,1.44737313193031e-06,1.42482793059062e-05,4.01254081726074
"rossler",3,11,Inf,3.69897000433602,5000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.15795622060533e-06,0.20000037670607,0.199999825535831,0.200000926077113,0.200000389434501,3.42186034115514e-07,584478.527744315,6.44274607626951e-06,0.345295539435594,6.4427510825869e-06,-9.28466617038749e-08,2.30460232211534e-05,0.000167565167754458,57.6711220741272
"rossler",3,11,Inf,3.69897000433602,5000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.13548897863204e-09,0.200000019564806,0.199999814790028,0.200000264748718,0.200000013295659,4.6670160830917e-08,4285393.70198973,8.79504467530324e-07,-0.464585659306884,8.79510515132356e-07,1.86020193038995e-08,8.798395007722e-07,8.86171767006116e-06,18.9325919151306
"rossler",3,11,Inf,3.69897000433602,5000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.109045976317e-05,0.20000772746321,0.200003468589735,0.200012119228373,0.200007801625743,2.59659605982221e-06,77026.9217921551,7.23049391671402e-05,0.594393958556942,7.23049697091866e-05,-2.45458409019306e-06,0.000469401785289327,0.00380715285362215,12.4130935668945
"rossler",3,11,Inf,3.69897000433602,5000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,9.16002598061071e-07,0.1999996620078,0.199996910011752,0.20000261351124,0.199999760957746,1.72773643792669e-06,115758.258358982,4.81223337023558e-05,0.382853070720716,4.81223681612109e-05,1.34473148483982e-08,1.44737313193031e-06,1.42482793059062e-05,15.5857882499695
"rossler",3,11,Inf,3.69897000433602,5000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,1.59824440926215e-06,0.200000295888841,0.19999815114817,0.200002345968091,0.200000255974202,1.27245837690294e-06,157176.265726653,2.39580970013506e-05,-0.184672083193869,2.39581016072855e-05,-9.28466617038749e-08,2.30460232211534e-05,0.000167565167754458,27.9346351623535
"rossler",3,11,Inf,3.69897000433602,5000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,7.19108916818936e-07,0.199999820636207,0.199997241599834,0.200002380471482,0.199999839942245,1.53029237388201e-06,130693.874814843,2.88385330537673e-05,-0.492845286893169,2.88385621554912e-05,1.86020193038995e-08,8.798395007722e-07,8.86171767006116e-06,60.3809638023376
"rossler",3,12,Inf,3.69897000433602,5000,4,13,"smoothed",NA,NA,NA,"sg",5000,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,8.17255287659173e-05,0.199954236455409,0.199899124236755,0.200010612767851,0.199954732340077,3.45099924466053e-05,5794.11115923748,0.00228650375837449,0.616050157755879,0.00228650435230914,-6.64855746802384e-07,0.00237937647762038,0.124321945399086,12.884352684021
"rossler",3,12,Inf,3.69897000433602,5000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.28830007810355e-05,0.200007123502454,0.200005996680564,0.200008277891804,0.200007146591111,6.86266964506551e-07,291442.189316111,1.84561224960484e-05,0.802806418400438,1.84561231436515e-05,-1.88981921945528e-05,0.000326965186189982,0.00256699193669335,45.7905297279358
"rossler",3,12,Inf,3.69897000433602,5000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.19620130268906e-08,0.200000039298179,0.199999526326267,0.200000469382511,0.20000003958763,3.3772004182993e-08,5922066.05518385,9.08580788796244e-07,0.465575237015714,9.08592426972507e-07,-1.67951506047039e-08,9.26961299528012e-07,1.67860132276876e-05,5.85588192939758
"rossler",3,12,Inf,3.69897000433602,5000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.32490695228904e-06,0.200000183866476,0.199999857607943,0.200000499111271,0.200000177299916,1.91856854638837e-07,1042444.78351534,3.47472989331638e-06,0.555267418496431,3.47473035319342e-06,-9.73894341410262e-07,1.69568264912813e-05,0.000115914472833378,81.4438028335571
"rossler",3,12,Inf,3.69897000433602,5000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,1.12499400828164e-08,0.199999989686553,0.199999780585995,0.200000200060677,0.199999991124491,2.78059084659554e-08,7192715.58306986,5.04232935668206e-07,-0.0486889437094409,5.04259746465905e-07,1.6971819380757e-08,5.11879467510095e-07,5.59126441251889e-06,7.76945519447327
"rossler",3,12,Inf,3.69897000433602,5000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.24453126965929e-05,0.200007101431061,0.20000521332887,0.200009082021298,0.20000710954081,1.20864682014296e-06,165480.193392767,3.25047464210531e-05,0.439132997072978,3.25047650275713e-05,-1.88981921945528e-05,0.000326965186189982,0.00256699193669335,31.3270299434662
"rossler",3,12,Inf,3.69897000433602,5000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.79606840012561e-07,0.199999346864781,0.19999840472528,0.200000329755788,0.1999993514929,5.73778951990477e-07,348565.158758594,1.54365884382826e-05,0.235204424834223,1.54365917739142e-05,-1.67951506047039e-08,9.26961299528012e-07,1.67860132276876e-05,25.0177299976349
"rossler",3,12,Inf,3.69897000433602,5000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.12466338589401e-06,0.199999759448543,0.199998954548284,0.200000588021818,0.199999751580841,4.92948166073682e-07,405721.666790717,8.9278109648943e-06,0.112952888507753,8.92781163436177e-06,-9.73894341410262e-07,1.69568264912813e-05,0.000115914472833378,54.3764843940735
"rossler",3,12,Inf,3.69897000433602,5000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.30985968317319e-07,0.199999321511035,0.199998468735232,0.200000204798099,0.19999934404524,5.19330593252005e-07,385109.883076328,9.4175520474134e-06,-0.360747317866233,9.41755399513619e-06,1.6971819380757e-08,5.11879467510095e-07,5.59126441251889e-06,36.9540712833405
"rossler",3,13,Inf,3.69897000433602,5000,4,13,"smoothed",NA,NA,NA,"sg",5000,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,0.000107598848431535,0.200149789839014,0.200002540306859,0.200294013457106,0.200149652244844,9.13081177952127e-05,2192.02472986841,0.00610225196118101,0.361764914232241,0.00610225316477408,-1.44401746842394e-05,0.00619979194042854,0.399241763914529,14.0369341373444
"rossler",3,13,Inf,3.69897000433602,5000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.39763503963787e-05,0.200007194522051,0.200004758240681,0.200009655668747,0.200007188128306,1.48489335408193e-06,134694.648325075,4.03440566760326e-05,0.870880150091523,4.03443466697953e-05,-7.20674893628672e-06,0.000387033128812454,0.00330455311974448,26.6565594673157
"rossler",3,13,Inf,3.69897000433602,5000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,3.00152451782054e-08,0.200000008781529,0.199999330362903,0.200000570359175,0.20000000100822,4.23536173952501e-08,4722146.85092399,1.15113315948088e-06,0.574298835539061,1.15115271621689e-06,3.80531736370388e-08,1.19012401911145e-06,1.18908172332399e-05,3.53830289840698
"rossler",3,13,Inf,3.69897000433602,5000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.375175824465e-06,0.200000230472866,0.199999734253753,0.200000732711573,0.200000234592098,2.99578050678211e-07,667606.435582713,5.50113911247119e-06,0.423810528278888,5.50115356903605e-06,-2.97812120129172e-07,1.99065823427257e-05,0.000107683702121275,87.2393367290497
"rossler",3,13,Inf,3.69897000433602,5000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.4776395924373e-09,0.199999998997736,0.199999874841943,0.200000135763502,0.19999999784632,4.60492196433048e-08,4343178.87242196,8.46655951483433e-07,-0.00103371425036042,8.46658022943181e-07,4.12289745199194e-08,8.57110796279782e-07,7.73508267998269e-06,40.8750257492065
"rossler",3,13,Inf,3.69897000433602,5000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.39344462951372e-05,0.200007282082716,0.200003946845422,0.200010670586427,0.200007227740512,1.93077546941502e-06,103589.06610778,5.24585246518813e-05,0.640717110628681,5.24586162714176e-05,-7.20674893628672e-06,0.000387033128812454,0.00330455311974448,38.9874196052551
"rossler",3,13,Inf,3.69897000433602,5000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,6.66537654855379e-07,0.200000364406158,0.199999324791339,0.200001432943002,0.200000372576284,6.43143499373969e-07,310973.169706236,1.74800607568148e-05,0.690875565175697,1.74800642664704e-05,3.80531736370388e-08,1.19012401911145e-06,1.18908172332399e-05,20.7485926151276
"rossler",3,13,Inf,3.69897000433602,5000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.12172208691186e-06,0.200000367916754,0.199999526855739,0.200001147536765,0.200000350160092,5.04367630448029e-07,396536.84750235,9.26168149506819e-06,0.0921507610272942,9.26168718155913e-06,-2.97812120129172e-07,1.99065823427257e-05,0.000107683702121275,40.8935625553131
"rossler",3,13,Inf,3.69897000433602,5000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.92320545781129e-07,0.200000100024784,0.199999275698147,0.200000932208609,0.200000128364996,4.97369013944935e-07,402116.180858702,9.14457263430142e-06,-0.233356579827725,9.14457890600306e-06,4.12289745199194e-08,8.57110796279782e-07,7.73508267998269e-06,39.7776656150818
"rossler",3,14,Inf,3.69897000433602,5000,4,13,"smoothed",NA,NA,NA,"sg",5000,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,6.46435793207889e-05,0.200088963989172,0.20001860246156,0.200156089712842,0.200087888701584,3.9875319993241e-05,5017.83781886892,0.00269976622217552,0.898329062976634,0.00269976624397162,0.000107358852728471,0.00282315203419343,0.0585147069175889,16.0071396827698
"rossler",3,14,Inf,3.69897000433602,5000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.29820440589966e-05,0.200007466827417,0.20000482465028,0.200010167002382,0.200007468153474,1.60451948101393e-06,124652.564534203,4.42665705787123e-05,0.81917298916952,4.42667985165311e-05,8.19119057083696e-06,0.000446412922921219,0.00288276615976885,26.307293176651
"rossler",3,14,Inf,3.69897000433602,5000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.71058664402801e-08,0.20000000050256,0.199999619956347,0.200000400574279,0.200000000303482,4.36494099049347e-08,4581963.43865972,1.20456059295108e-06,0.312119403676118,1.20456259935327e-06,3.11751765283777e-08,1.24305562002609e-06,1.35113740792892e-05,15.9776251316071
"rossler",3,14,Inf,3.69897000433602,5000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.30475730851098e-06,0.200000416458053,0.199999858648356,0.200000930655882,0.200000415679336,3.22935131732865e-07,619320.711890766,6.02764055099411e-06,0.399295158785437,6.02767176547894e-06,7.49727109003968e-07,2.20645181324741e-05,0.000120746043333508,84.9230480194092
"rossler",3,14,Inf,3.69897000433602,5000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.56399901310544e-09,0.199999998078212,0.199999885976351,0.20000011488311,0.19999999954557,3.78088509736826e-08,5289766.66560914,7.06406633778705e-07,-0.539251521241883,7.06409766915632e-07,2.00090396455628e-08,7.10370824903395e-07,5.25762253572593e-06,28.9948627948761
"rossler",3,14,Inf,3.69897000433602,5000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.20938451133335e-05,0.200007959731108,0.200005130597453,0.20001098151849,0.200007960209533,1.75498724130128e-06,113965.478211244,4.84177768070577e-05,0.728369383709753,4.84177946842333e-05,8.19119057083696e-06,0.000446412922921219,0.00288276615976885,23.2454342842102
"rossler",3,14,Inf,3.69897000433602,5000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,9.8175253517384e-07,0.200000652581418,0.199998872557599,0.200002345519004,0.200000564286697,1.04610690233902e-06,191185.589005779,2.8868640951161e-05,0.499272706374983,2.88686440933773e-05,3.11751765283777e-08,1.24305562002609e-06,1.35113740792892e-05,17.4575707912445
"rossler",3,14,Inf,3.69897000433602,5000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.00372933730588e-06,0.200000717293953,0.199999524706569,0.200001889391044,0.20000069552732,7.35541648359609e-07,271909.409852396,1.37290130727127e-05,0.00182412432918885,1.37290763935987e-05,7.49727109003968e-07,2.20645181324741e-05,0.000120746043333508,41.8787350654602
